,Site,Date,Hour,Direction,Volume
8546,25,2016-03-06,2,EASTBOUND,132
8547,25,2016-03-06,2,WESTBOUND,111
8548,25,2016-03-06,3,EASTBOUND,80
8549,25,2016-03-06,3,WESTBOUND,59
8550,25,2016-03-06,4,EASTBOUND,50
8551,25,2016-03-06,4,WESTBOUND,52
8552,25,2016-03-06,5,EASTBOUND,59
8553,25,2016-03-06,5,WESTBOUND,57
8554,25,2016-03-06,6,EASTBOUND,63
8555,25,2016-03-06,6,WESTBOUND,100
8556,25,2016-03-06,7,EASTBOUND,126
8557,25,2016-03-06,7,WESTBOUND,166
8558,25,2016-03-06,8,EASTBOUND,191
8559,25,2016-03-06,8,WESTBOUND,167
8560,25,2016-03-06,9,EASTBOUND,307
8561,25,2016-03-06,9,WESTBOUND,270
8562,25,2016-03-06,10,EASTBOUND,560
8563,25,2016-03-06,10,WESTBOUND,491
8564,25,2016-03-06,11,EASTBOUND,781
8565,25,2016-03-06,11,WESTBOUND,689
8566,25,2016-03-06,12,EASTBOUND,897
8567,25,2016-03-06,12,WESTBOUND,793
8568,25,2016-03-06,13,EASTBOUND,966
8569,25,2016-03-06,13,WESTBOUND,945
8570,25,2016-03-06,14,EASTBOUND,914
8571,25,2016-03-06,14,WESTBOUND,939
8572,25,2016-03-06,15,EASTBOUND,838
8573,25,2016-03-06,15,WESTBOUND,883
8574,25,2016-03-06,16,EASTBOUND,805
8575,25,2016-03-06,16,WESTBOUND,722
8576,25,2016-03-06,17,EASTBOUND,741
8577,25,2016-03-06,17,WESTBOUND,665
8578,25,2016-03-06,18,EASTBOUND,735
8579,25,2016-03-06,18,WESTBOUND,687
8580,25,2016-03-06,19,EASTBOUND,706
8581,25,2016-03-06,19,WESTBOUND,658
8582,25,2016-03-06,20,EASTBOUND,583
8583,25,2016-03-06,20,WESTBOUND,613
8584,25,2016-03-06,21,EASTBOUND,448
8585,25,2016-03-06,21,WESTBOUND,511
8586,25,2016-03-06,22,EASTBOUND,370
8587,25,2016-03-06,22,WESTBOUND,314
8588,25,2016-03-06,23,EASTBOUND,233
8589,25,2016-03-06,23,WESTBOUND,227
8590,25,2016-03-06,24,EASTBOUND,170
8591,25,2016-03-06,24,WESTBOUND,143
8592,25,2016-03-07,1,EASTBOUND,93
8593,25,2016-03-07,1,WESTBOUND,72
8594,25,2016-03-07,2,EASTBOUND,47
8595,25,2016-03-07,2,WESTBOUND,36
8596,25,2016-03-07,3,EASTBOUND,34
8597,25,2016-03-07,3,WESTBOUND,27
8598,25,2016-03-07,4,EASTBOUND,30
8599,25,2016-03-07,4,WESTBOUND,35
8600,25,2016-03-07,5,EASTBOUND,36
8601,25,2016-03-07,5,WESTBOUND,61
8602,25,2016-03-07,6,EASTBOUND,217
8603,25,2016-03-07,6,WESTBOUND,237
8604,25,2016-03-07,7,EASTBOUND,652
8605,25,2016-03-07,7,WESTBOUND,469
8606,25,2016-03-07,8,EASTBOUND,953
8607,25,2016-03-07,8,WESTBOUND,629
8608,25,2016-03-07,9,EASTBOUND,948
8609,25,2016-03-07,9,WESTBOUND,801
8610,25,2016-03-07,10,EASTBOUND,906
8611,25,2016-03-07,10,WESTBOUND,697
8612,25,2016-03-07,11,EASTBOUND,689
8613,25,2016-03-07,11,WESTBOUND,663
8614,25,2016-03-07,12,EASTBOUND,684
8615,25,2016-03-07,12,WESTBOUND,685
8616,25,2016-03-07,13,EASTBOUND,730
8617,25,2016-03-07,13,WESTBOUND,748
8618,25,2016-03-07,14,EASTBOUND,781
8619,25,2016-03-07,14,WESTBOUND,764
8620,25,2016-03-07,15,EASTBOUND,818
8621,25,2016-03-07,15,WESTBOUND,807
8622,25,2016-03-07,16,EASTBOUND,887
8623,25,2016-03-07,16,WESTBOUND,899
8624,25,2016-03-07,17,EASTBOUND,870
8625,25,2016-03-07,17,WESTBOUND,974
8626,25,2016-03-07,18,EASTBOUND,900
8627,25,2016-03-07,18,WESTBOUND,1007
8628,25,2016-03-07,19,EASTBOUND,909
8629,25,2016-03-07,19,WESTBOUND,776
8630,25,2016-03-07,20,EASTBOUND,682
8631,25,2016-03-07,20,WESTBOUND,648
8632,25,2016-03-07,21,EASTBOUND,469
8633,25,2016-03-07,21,WESTBOUND,524
8634,25,2016-03-07,22,EASTBOUND,353
8635,25,2016-03-07,22,WESTBOUND,394
8636,25,2016-03-07,23,EASTBOUND,316
8637,25,2016-03-07,23,WESTBOUND,284
8638,25,2016-03-07,24,EASTBOUND,139
8639,25,2016-03-07,24,WESTBOUND,140
8640,25,2016-03-08,1,EASTBOUND,88
8641,25,2016-03-08,1,WESTBOUND,63
8642,25,2016-03-08,2,EASTBOUND,51
8643,25,2016-03-08,2,WESTBOUND,47
8644,25,2016-03-08,3,EASTBOUND,28
8645,25,2016-03-08,3,WESTBOUND,37
8646,25,2016-03-08,4,EASTBOUND,31
8647,25,2016-03-08,4,WESTBOUND,36
8648,25,2016-03-08,5,EASTBOUND,50
8649,25,2016-03-08,5,WESTBOUND,65
8650,25,2016-03-08,6,EASTBOUND,240
8651,25,2016-03-08,6,WESTBOUND,257
8652,25,2016-03-08,7,EASTBOUND,694
8653,25,2016-03-08,7,WESTBOUND,425
8654,25,2016-03-08,8,EASTBOUND,997
8655,25,2016-03-08,8,WESTBOUND,612
8656,25,2016-03-08,9,EASTBOUND,959
8657,25,2016-03-08,9,WESTBOUND,813
8658,25,2016-03-08,10,EASTBOUND,866
8659,25,2016-03-08,10,WESTBOUND,632
8660,25,2016-03-08,11,EASTBOUND,638
8661,25,2016-03-08,11,WESTBOUND,655
8662,25,2016-03-08,12,EASTBOUND,683
8663,25,2016-03-08,12,WESTBOUND,655
8664,25,2016-03-08,13,EASTBOUND,726
8665,25,2016-03-08,13,WESTBOUND,674
8666,25,2016-03-08,14,EASTBOUND,816
8667,25,2016-03-08,14,WESTBOUND,726
8668,25,2016-03-08,15,EASTBOUND,791
8669,25,2016-03-08,15,WESTBOUND,850
8670,25,2016-03-08,16,EASTBOUND,834
8671,25,2016-03-08,16,WESTBOUND,893
8672,25,2016-03-08,17,EASTBOUND,878
8673,25,2016-03-08,17,WESTBOUND,984
8674,25,2016-03-08,18,EASTBOUND,889
8675,25,2016-03-08,18,WESTBOUND,968
8676,25,2016-03-08,19,EASTBOUND,920
8677,25,2016-03-08,19,WESTBOUND,816
8678,25,2016-03-08,20,EASTBOUND,854
8679,25,2016-03-08,20,WESTBOUND,703
8680,25,2016-03-08,21,EASTBOUND,493
8681,25,2016-03-08,21,WESTBOUND,541
8682,25,2016-03-08,22,EASTBOUND,373
8683,25,2016-03-08,22,WESTBOUND,644
8684,25,2016-03-08,23,EASTBOUND,295
8685,25,2016-03-08,23,WESTBOUND,333
8686,25,2016-03-08,24,EASTBOUND,158
8687,25,2016-03-08,24,WESTBOUND,141
8688,25,2016-03-09,1,EASTBOUND,90
8689,25,2016-03-09,1,WESTBOUND,63
8690,25,2016-03-09,2,EASTBOUND,78
8691,25,2016-03-09,2,WESTBOUND,53
8692,25,2016-03-09,3,EASTBOUND,40
8693,25,2016-03-09,3,WESTBOUND,46
8694,25,2016-03-09,4,EASTBOUND,47
8695,25,2016-03-09,4,WESTBOUND,39
8696,25,2016-03-09,5,EASTBOUND,60
8697,25,2016-03-09,5,WESTBOUND,83
8698,25,2016-03-09,6,EASTBOUND,241
8699,25,2016-03-09,6,WESTBOUND,253
8700,25,2016-03-09,7,EASTBOUND,707
8701,25,2016-03-09,7,WESTBOUND,466
8702,25,2016-03-09,8,EASTBOUND,955
8703,25,2016-03-09,8,WESTBOUND,683
8704,25,2016-03-09,9,EASTBOUND,942
8705,25,2016-03-09,9,WESTBOUND,829
8706,25,2016-03-09,10,EASTBOUND,879
8707,25,2016-03-09,10,WESTBOUND,710
8708,25,2016-03-09,11,EASTBOUND,669
8709,25,2016-03-09,11,WESTBOUND,636
8710,25,2016-03-09,12,EASTBOUND,686
8711,25,2016-03-09,12,WESTBOUND,691
8712,25,2016-03-09,13,EASTBOUND,703
8713,25,2016-03-09,13,WESTBOUND,692
8714,25,2016-03-09,14,EASTBOUND,757
8715,25,2016-03-09,14,WESTBOUND,746
8716,25,2016-03-09,15,EASTBOUND,779
8717,25,2016-03-09,15,WESTBOUND,808
8718,25,2016-03-09,16,EASTBOUND,832
8719,25,2016-03-09,16,WESTBOUND,860
8720,25,2016-03-09,17,EASTBOUND,872
8721,25,2016-03-09,17,WESTBOUND,980
8722,25,2016-03-09,18,EASTBOUND,907
8723,25,2016-03-09,18,WESTBOUND,972
8724,25,2016-03-09,19,EASTBOUND,867
8725,25,2016-03-09,19,WESTBOUND,810
8726,25,2016-03-09,20,EASTBOUND,694
8727,25,2016-03-09,20,WESTBOUND,689
8728,25,2016-03-09,21,EASTBOUND,499
8729,25,2016-03-09,21,WESTBOUND,584
8730,25,2016-03-09,22,EASTBOUND,386
8731,25,2016-03-09,22,WESTBOUND,437
8732,25,2016-03-09,23,EASTBOUND,295
8733,25,2016-03-09,23,WESTBOUND,273
8734,25,2016-03-09,24,EASTBOUND,149
8735,25,2016-03-09,24,WESTBOUND,154
8736,25,2016-03-10,1,EASTBOUND,93
8737,25,2016-03-10,1,WESTBOUND,82
8738,25,2016-03-10,2,EASTBOUND,48
8739,25,2016-03-10,2,WESTBOUND,46
8740,25,2016-03-10,3,EASTBOUND,41
8741,25,2016-03-10,3,WESTBOUND,35
8742,25,2016-03-10,4,EASTBOUND,48
8743,25,2016-03-10,4,WESTBOUND,39
8744,25,2016-03-10,5,EASTBOUND,52
8745,25,2016-03-10,5,WESTBOUND,78
8746,25,2016-03-10,6,EASTBOUND,236
8747,25,2016-03-10,6,WESTBOUND,228
8748,25,2016-03-10,7,EASTBOUND,675
8749,25,2016-03-10,7,WESTBOUND,444
8750,25,2016-03-10,8,EASTBOUND,977
8751,25,2016-03-10,8,WESTBOUND,640
8752,25,2016-03-10,9,EASTBOUND,899
8753,25,2016-03-10,9,WESTBOUND,796
8754,25,2016-03-10,10,EASTBOUND,841
8755,25,2016-03-10,10,WESTBOUND,687
8756,25,2016-03-10,11,EASTBOUND,698
8757,25,2016-03-10,11,WESTBOUND,595
8758,25,2016-03-10,12,EASTBOUND,709
8759,25,2016-03-10,12,WESTBOUND,661
8760,25,2016-03-10,13,EASTBOUND,782
8761,25,2016-03-10,13,WESTBOUND,736
8762,25,2016-03-10,14,EASTBOUND,751
8763,25,2016-03-10,14,WESTBOUND,758
8764,25,2016-03-10,15,EASTBOUND,814
8765,25,2016-03-10,15,WESTBOUND,835
8766,25,2016-03-10,16,EASTBOUND,803
8767,25,2016-03-10,16,WESTBOUND,843
8768,25,2016-03-10,17,EASTBOUND,856
8769,25,2016-03-10,17,WESTBOUND,972
8770,25,2016-03-10,18,EASTBOUND,916
8771,25,2016-03-10,18,WESTBOUND,979
8772,25,2016-03-10,19,EASTBOUND,895
8773,25,2016-03-10,19,WESTBOUND,812
8774,25,2016-03-10,20,EASTBOUND,714
8775,25,2016-03-10,20,WESTBOUND,749
8776,25,2016-03-10,21,EASTBOUND,537
8777,25,2016-03-10,21,WESTBOUND,577
8778,25,2016-03-10,22,EASTBOUND,398
8779,25,2016-03-10,22,WESTBOUND,435
8780,25,2016-03-10,23,EASTBOUND,354
8781,25,2016-03-10,23,WESTBOUND,322
8782,25,2016-03-10,24,EASTBOUND,189
8783,25,2016-03-10,24,WESTBOUND,164
8784,25,2016-03-11,1,EASTBOUND,85
8785,25,2016-03-11,1,WESTBOUND,80
8786,25,2016-03-11,2,EASTBOUND,59
8787,25,2016-03-11,2,WESTBOUND,32
8788,25,2016-03-11,3,EASTBOUND,50
8789,25,2016-03-11,3,WESTBOUND,56
8790,25,2016-03-11,4,EASTBOUND,43
8791,25,2016-03-11,4,WESTBOUND,42
8792,25,2016-03-11,5,EASTBOUND,53
8793,25,2016-03-11,5,WESTBOUND,64
8794,25,2016-03-11,6,EASTBOUND,227
8795,25,2016-03-11,6,WESTBOUND,226
8796,25,2016-03-11,7,EASTBOUND,661
8797,25,2016-03-11,7,WESTBOUND,456
8798,25,2016-03-11,8,EASTBOUND,968
8799,25,2016-03-11,8,WESTBOUND,649
8800,25,2016-03-11,9,EASTBOUND,982
8801,25,2016-03-11,9,WESTBOUND,855
8802,25,2016-03-11,10,EASTBOUND,833
8803,25,2016-03-11,10,WESTBOUND,699
8804,25,2016-03-11,11,EASTBOUND,687
8805,25,2016-03-11,11,WESTBOUND,645
8806,25,2016-03-11,12,EASTBOUND,746
8807,25,2016-03-11,12,WESTBOUND,713
8808,25,2016-03-11,13,EASTBOUND,767
8809,25,2016-03-11,13,WESTBOUND,740
8810,25,2016-03-11,14,EASTBOUND,806
8811,25,2016-03-11,14,WESTBOUND,834
8812,25,2016-03-11,15,EASTBOUND,888
8813,25,2016-03-11,15,WESTBOUND,887
8814,25,2016-03-11,16,EASTBOUND,892
8815,25,2016-03-11,16,WESTBOUND,866
8816,25,2016-03-11,17,EASTBOUND,895
8817,25,2016-03-11,17,WESTBOUND,998
8818,25,2016-03-11,18,EASTBOUND,891
8819,25,2016-03-11,18,WESTBOUND,957
8820,25,2016-03-11,19,EASTBOUND,909
8821,25,2016-03-11,19,WESTBOUND,884
8822,25,2016-03-11,20,EASTBOUND,835
8823,25,2016-03-11,20,WESTBOUND,823
8824,25,2016-03-11,21,EASTBOUND,618
8825,25,2016-03-11,21,WESTBOUND,567
8826,25,2016-03-11,22,EASTBOUND,446
8827,25,2016-03-11,22,WESTBOUND,497
8828,25,2016-03-11,23,EASTBOUND,401
8829,25,2016-03-11,23,WESTBOUND,371
8830,25,2016-03-11,24,EASTBOUND,299
8831,25,2016-03-11,24,WESTBOUND,228
8832,25,2016-03-12,1,EASTBOUND,209
8833,25,2016-03-12,1,WESTBOUND,172
8834,25,2016-03-12,2,EASTBOUND,124
8835,25,2016-03-12,2,WESTBOUND,108
8836,25,2016-03-12,3,EASTBOUND,78
8837,25,2016-03-12,3,WESTBOUND,80
8838,25,2016-03-12,4,EASTBOUND,73
8839,25,2016-03-12,4,WESTBOUND,66
8840,25,2016-03-12,5,EASTBOUND,60
8841,25,2016-03-12,5,WESTBOUND,72
8842,25,2016-03-12,6,EASTBOUND,115
8843,25,2016-03-12,6,WESTBOUND,145
8844,25,2016-03-12,7,EASTBOUND,275
8845,25,2016-03-12,7,WESTBOUND,220
8846,25,2016-03-12,8,EASTBOUND,378
8847,25,2016-03-12,8,WESTBOUND,251
8848,25,2016-03-12,9,EASTBOUND,551
8849,25,2016-03-12,9,WESTBOUND,465
8850,25,2016-03-12,10,EASTBOUND,675
8851,25,2016-03-12,10,WESTBOUND,611
8852,25,2016-03-12,11,EASTBOUND,826
8853,25,2016-03-12,11,WESTBOUND,721
8854,25,2016-03-12,12,EASTBOUND,866
8855,25,2016-03-12,12,WESTBOUND,795
8856,25,2016-03-12,13,EASTBOUND,937
8857,25,2016-03-12,13,WESTBOUND,909
8858,25,2016-03-12,14,EASTBOUND,965
8859,25,2016-03-12,14,WESTBOUND,903
8860,25,2016-03-12,15,EASTBOUND,886
8861,25,2016-03-12,15,WESTBOUND,796
8862,25,2016-03-12,16,EASTBOUND,862
8863,25,2016-03-12,16,WESTBOUND,837
8864,25,2016-03-12,17,EASTBOUND,806
8865,25,2016-03-12,17,WESTBOUND,778
8866,25,2016-03-12,18,EASTBOUND,794
8867,25,2016-03-12,18,WESTBOUND,765
8868,25,2016-03-12,19,EASTBOUND,755
8869,25,2016-03-12,19,WESTBOUND,783
8870,25,2016-03-12,20,EASTBOUND,794
8871,25,2016-03-12,20,WESTBOUND,636
8872,25,2016-03-12,21,EASTBOUND,549
8873,25,2016-03-12,21,WESTBOUND,524
8874,25,2016-03-12,22,EASTBOUND,451
8875,25,2016-03-12,22,WESTBOUND,439
8876,25,2016-03-12,23,EASTBOUND,380
8877,25,2016-03-12,23,WESTBOUND,351
8878,25,2016-03-12,24,EASTBOUND,298
8879,25,2016-03-12,24,WESTBOUND,334
8880,25,2016-03-13,1,EASTBOUND,207
8881,25,2016-03-13,1,WESTBOUND,231
8882,25,2016-03-13,2,EASTBOUND,110
8883,25,2016-03-13,2,WESTBOUND,117
8884,25,2016-03-13,3,EASTBOUND,67
8885,25,2016-03-13,3,WESTBOUND,77
8886,25,2016-03-13,4,EASTBOUND,67
8887,25,2016-03-13,4,WESTBOUND,61
8888,25,2016-03-13,5,EASTBOUND,61
8889,25,2016-03-13,5,WESTBOUND,64
8890,25,2016-03-13,6,EASTBOUND,67
8891,25,2016-03-13,6,WESTBOUND,100
8892,25,2016-03-13,7,EASTBOUND,131
8893,25,2016-03-13,7,WESTBOUND,155
8894,25,2016-03-13,8,EASTBOUND,200
8895,25,2016-03-13,8,WESTBOUND,175
8896,25,2016-03-13,9,EASTBOUND,310
8897,25,2016-03-13,9,WESTBOUND,187
8898,25,2016-03-13,10,EASTBOUND,508
8899,25,2016-03-13,10,WESTBOUND,16
8900,25,2016-03-13,11,EASTBOUND,684
8901,25,2016-03-13,12,EASTBOUND,832
8902,25,2016-03-13,12,WESTBOUND,4
8903,25,2016-03-13,13,EASTBOUND,856
8904,25,2016-03-13,13,WESTBOUND,17
8905,25,2016-03-13,14,EASTBOUND,805
8906,25,2016-03-13,14,WESTBOUND,2
8907,25,2016-03-13,15,EASTBOUND,807
8908,25,2016-03-13,15,WESTBOUND,277
8909,25,2016-03-13,16,EASTBOUND,791
8910,25,2016-03-13,16,WESTBOUND,706
8911,25,2016-03-13,17,EASTBOUND,682
8912,25,2016-03-13,17,WESTBOUND,558
8913,25,2016-03-13,18,EASTBOUND,644
8914,25,2016-03-13,18,WESTBOUND,564
8915,25,2016-03-13,19,EASTBOUND,688
8916,25,2016-03-13,19,WESTBOUND,615
8917,25,2016-03-13,20,EASTBOUND,570
8918,25,2016-03-13,20,WESTBOUND,576
8919,25,2016-03-13,21,EASTBOUND,444
8920,25,2016-03-13,21,WESTBOUND,458
8921,25,2016-03-13,22,EASTBOUND,330
8922,25,2016-03-13,22,WESTBOUND,338
8923,25,2016-03-13,23,EASTBOUND,212
8924,25,2016-03-13,23,WESTBOUND,219
8925,25,2016-03-13,24,EASTBOUND,166
8926,25,2016-03-13,24,WESTBOUND,146
8927,25,2016-03-14,1,EASTBOUND,106
8928,25,2016-03-14,1,WESTBOUND,89
8929,25,2016-03-14,2,EASTBOUND,56
8930,25,2016-03-14,2,WESTBOUND,55
8931,25,2016-03-14,3,EASTBOUND,24
8932,25,2016-03-14,3,WESTBOUND,23
8933,25,2016-03-14,4,EASTBOUND,29
8934,25,2016-03-14,4,WESTBOUND,32
8935,25,2016-03-14,5,EASTBOUND,50
8936,25,2016-03-14,5,WESTBOUND,59
8937,25,2016-03-14,6,EASTBOUND,205
8938,25,2016-03-14,6,WESTBOUND,235
8939,25,2016-03-14,7,EASTBOUND,683
8940,25,2016-03-14,7,WESTBOUND,453
8941,25,2016-03-14,8,EASTBOUND,968
8942,25,2016-03-14,8,WESTBOUND,592
8943,25,2016-03-14,9,EASTBOUND,958
8944,25,2016-03-14,9,WESTBOUND,775
8945,25,2016-03-14,10,EASTBOUND,871
8946,25,2016-03-14,10,WESTBOUND,700
8947,25,2016-03-14,11,EASTBOUND,652
8948,25,2016-03-14,11,WESTBOUND,617
8949,25,2016-03-14,12,EASTBOUND,744
8950,25,2016-03-14,12,WESTBOUND,654
8951,25,2016-03-14,13,EASTBOUND,715
8952,25,2016-03-14,13,WESTBOUND,745
8953,25,2016-03-14,14,EASTBOUND,744
8954,25,2016-03-14,14,WESTBOUND,768
8955,25,2016-03-14,15,EASTBOUND,824
8956,25,2016-03-14,15,WESTBOUND,846
8957,25,2016-03-14,16,EASTBOUND,875
8958,25,2016-03-14,16,WESTBOUND,881
8959,25,2016-03-14,17,EASTBOUND,854
8960,25,2016-03-14,17,WESTBOUND,913
8961,25,2016-03-14,18,EASTBOUND,931
8962,25,2016-03-14,18,WESTBOUND,1008
8963,25,2016-03-14,19,EASTBOUND,818
8964,25,2016-03-14,19,WESTBOUND,770
8965,25,2016-03-14,20,EASTBOUND,757
8966,25,2016-03-14,20,WESTBOUND,645
8967,25,2016-03-14,21,EASTBOUND,478
8968,25,2016-03-14,21,WESTBOUND,536
8969,25,2016-03-14,22,EASTBOUND,339
8970,25,2016-03-14,22,WESTBOUND,405
8971,25,2016-03-14,23,EASTBOUND,292
8972,25,2016-03-14,23,WESTBOUND,271
8973,25,2016-03-14,24,EASTBOUND,147
8974,25,2016-03-14,24,WESTBOUND,109
8975,25,2016-03-15,1,EASTBOUND,84
8976,25,2016-03-15,1,WESTBOUND,67
8977,25,2016-03-15,2,EASTBOUND,49
8978,25,2016-03-15,2,WESTBOUND,49
8979,25,2016-03-15,3,EASTBOUND,26
8980,25,2016-03-15,3,WESTBOUND,39
8981,25,2016-03-15,4,EASTBOUND,37
8982,25,2016-03-15,4,WESTBOUND,34
8983,25,2016-03-15,5,EASTBOUND,62
8984,25,2016-03-15,5,WESTBOUND,71
8985,25,2016-03-15,6,EASTBOUND,214
8986,25,2016-03-15,6,WESTBOUND,236
8987,25,2016-03-15,7,EASTBOUND,752
8988,25,2016-03-15,7,WESTBOUND,482
8989,25,2016-03-15,8,EASTBOUND,1002
8990,25,2016-03-15,8,WESTBOUND,680
8991,25,2016-03-15,9,EASTBOUND,949
8992,25,2016-03-15,9,WESTBOUND,800
8993,25,2016-03-15,10,EASTBOUND,827
8994,25,2016-03-15,10,WESTBOUND,645
8995,25,2016-03-15,11,EASTBOUND,670
8996,25,2016-03-15,11,WESTBOUND,624
8997,25,2016-03-15,12,EASTBOUND,745
8998,25,2016-03-15,12,WESTBOUND,662
8999,25,2016-03-15,13,EASTBOUND,738
9000,25,2016-03-15,13,WESTBOUND,752
9001,25,2016-03-15,14,EASTBOUND,703
9002,25,2016-03-15,14,WESTBOUND,728
9003,25,2016-03-15,15,EASTBOUND,805
9004,25,2016-03-15,15,WESTBOUND,784
9005,25,2016-03-15,16,EASTBOUND,839
9006,25,2016-03-15,16,WESTBOUND,858
9007,25,2016-03-15,17,EASTBOUND,871
9008,25,2016-03-15,17,WESTBOUND,975
9009,25,2016-03-15,18,EASTBOUND,870
9010,25,2016-03-15,18,WESTBOUND,961
9011,25,2016-03-15,19,EASTBOUND,863
9012,25,2016-03-15,19,WESTBOUND,876
9013,25,2016-03-15,20,EASTBOUND,721
9014,25,2016-03-15,20,WESTBOUND,717
9015,25,2016-03-15,21,EASTBOUND,530
9016,25,2016-03-15,21,WESTBOUND,534
9017,25,2016-03-15,22,EASTBOUND,372
9018,25,2016-03-15,22,WESTBOUND,428
9019,25,2016-03-15,23,EASTBOUND,295
9020,25,2016-03-15,23,WESTBOUND,256
9021,25,2016-03-15,24,EASTBOUND,137
9022,25,2016-03-15,24,WESTBOUND,161
9023,25,2016-03-16,1,EASTBOUND,80
9024,25,2016-03-16,1,WESTBOUND,61
9025,25,2016-03-16,2,EASTBOUND,44
9026,25,2016-03-16,2,WESTBOUND,34
9027,25,2016-03-16,3,EASTBOUND,36
9028,25,2016-03-16,3,WESTBOUND,36
9029,25,2016-03-16,4,EASTBOUND,39
9030,25,2016-03-16,4,WESTBOUND,38
9031,25,2016-03-16,5,EASTBOUND,63
9032,25,2016-03-16,5,WESTBOUND,68
9033,25,2016-03-16,6,EASTBOUND,215
9034,25,2016-03-16,6,WESTBOUND,236
9035,25,2016-03-16,7,EASTBOUND,728
9036,25,2016-03-16,7,WESTBOUND,512
9037,25,2016-03-16,8,EASTBOUND,1025
9038,25,2016-03-16,8,WESTBOUND,623
9039,25,2016-03-16,9,EASTBOUND,938
9040,25,2016-03-16,9,WESTBOUND,801
9041,25,2016-03-16,10,EASTBOUND,836
9042,25,2016-03-16,10,WESTBOUND,747
9043,25,2016-03-16,11,EASTBOUND,652
9044,25,2016-03-16,11,WESTBOUND,626
9045,25,2016-03-16,12,EASTBOUND,716
9046,25,2016-03-16,12,WESTBOUND,676
9047,25,2016-03-16,13,EASTBOUND,783
9048,25,2016-03-16,13,WESTBOUND,708
9049,25,2016-03-16,14,EASTBOUND,722
9050,25,2016-03-16,14,WESTBOUND,798
9051,25,2016-03-16,15,EASTBOUND,826
9052,25,2016-03-16,15,WESTBOUND,794
9053,25,2016-03-16,16,EASTBOUND,842
9054,25,2016-03-16,16,WESTBOUND,844
9055,25,2016-03-16,17,EASTBOUND,903
9056,25,2016-03-16,17,WESTBOUND,995
9057,25,2016-03-16,18,EASTBOUND,909
9058,25,2016-03-16,18,WESTBOUND,977
9059,25,2016-03-16,19,EASTBOUND,946
9060,25,2016-03-16,19,WESTBOUND,868
9061,25,2016-03-16,20,EASTBOUND,722
9062,25,2016-03-16,20,WESTBOUND,757
9063,25,2016-03-16,21,EASTBOUND,527
9064,25,2016-03-16,21,WESTBOUND,610
9065,25,2016-03-16,22,EASTBOUND,438
9066,25,2016-03-16,22,WESTBOUND,491
9067,25,2016-03-16,23,EASTBOUND,332
9068,25,2016-03-16,23,WESTBOUND,295
9069,25,2016-03-16,24,EASTBOUND,147
9070,25,2016-03-16,24,WESTBOUND,144
9071,25,2016-03-17,1,EASTBOUND,87
9072,25,2016-03-17,1,WESTBOUND,65
9073,25,2016-03-17,2,EASTBOUND,49
9074,25,2016-03-17,2,WESTBOUND,35
9075,25,2016-03-17,3,EASTBOUND,29
9076,25,2016-03-17,3,WESTBOUND,38
9077,25,2016-03-17,4,EASTBOUND,49
9078,25,2016-03-17,4,WESTBOUND,41
9079,25,2016-03-17,5,EASTBOUND,56
9080,25,2016-03-17,5,WESTBOUND,77
9081,25,2016-03-17,6,EASTBOUND,219
9082,25,2016-03-17,6,WESTBOUND,247
9083,25,2016-03-17,7,EASTBOUND,710
9084,25,2016-03-17,7,WESTBOUND,486
9085,25,2016-03-17,8,EASTBOUND,1004
9086,25,2016-03-17,8,WESTBOUND,645
9087,25,2016-03-17,9,EASTBOUND,971
9088,25,2016-03-17,9,WESTBOUND,794
9089,25,2016-03-17,10,EASTBOUND,844
9090,25,2016-03-17,10,WESTBOUND,684
9091,25,2016-03-17,11,EASTBOUND,707
9092,25,2016-03-17,11,WESTBOUND,621
9093,25,2016-03-17,12,EASTBOUND,709
9094,25,2016-03-17,12,WESTBOUND,703
9095,25,2016-03-17,13,EASTBOUND,763
9096,25,2016-03-17,13,WESTBOUND,728
9097,25,2016-03-17,14,EASTBOUND,748
9098,25,2016-03-17,14,WESTBOUND,775
9099,25,2016-03-17,15,EASTBOUND,795
9100,25,2016-03-17,15,WESTBOUND,815
9101,25,2016-03-17,16,EASTBOUND,829
9102,25,2016-03-17,16,WESTBOUND,878
9103,25,2016-03-17,17,EASTBOUND,836
9104,25,2016-03-17,17,WESTBOUND,959
9105,25,2016-03-17,18,EASTBOUND,918
9106,25,2016-03-17,18,WESTBOUND,955
9107,25,2016-03-17,19,EASTBOUND,854
9108,25,2016-03-17,19,WESTBOUND,831
9109,25,2016-03-17,20,EASTBOUND,823
9110,25,2016-03-17,20,WESTBOUND,738
9111,25,2016-03-17,21,EASTBOUND,522
9112,25,2016-03-17,21,WESTBOUND,594
9113,25,2016-03-17,22,EASTBOUND,396
9114,25,2016-03-17,22,WESTBOUND,488
9115,25,2016-03-17,23,EASTBOUND,319
9116,25,2016-03-17,23,WESTBOUND,359
9117,25,2016-03-17,24,EASTBOUND,194
9118,25,2016-03-17,24,WESTBOUND,183
9119,25,2016-03-18,1,EASTBOUND,97
9120,25,2016-03-18,1,WESTBOUND,76
9121,25,2016-03-18,2,EASTBOUND,59
9122,25,2016-03-18,2,WESTBOUND,43
9123,25,2016-03-18,3,EASTBOUND,58
9124,25,2016-03-18,3,WESTBOUND,45
9125,25,2016-03-18,4,EASTBOUND,55
9126,25,2016-03-18,4,WESTBOUND,51
9127,25,2016-03-18,5,EASTBOUND,58
